time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-02-13 10:00:00-05:00,MLTrader,1f9a2ffa486a43b8a6aac3daef5979fa,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-13 10:00:00-05:00,MLTrader,1f9a2ffa486a43b8a6aac3daef5979fa,TSLA,buy,market,fill,1,gtc,0.0,1,stock,194.4199981689453,514.0,0.0
2023-02-13 10:30:00-05:00,MLTrader,4cb1efcfff8f431fbb942a2eefd7231a,TSLA,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-02-13 10:30:00-05:00,MLTrader,576328e1fe19443caa00f215ee4dbddf,TSLA,sell,stop,fill,1,day,0.0,1,stock,192.47579818725586,514.0,0.0
2023-02-14 10:00:00-05:00,MLTrader,b40d79489cf74e14b63ef523c1bd753e,TSLA,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-14 10:00:00-05:00,MLTrader,b40d79489cf74e14b63ef523c1bd753e,TSLA,sell,market,fill,1,gtc,0.0,1,stock,191.94000244140625,516.0,0.0
2023-02-14 10:30:00-05:00,MLTrader,3d2012f9fe9648538b095ad2a064e67a,TSLA,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-14 10:30:00-05:00,MLTrader,af35a7a5885642b4bb06681cebe2def7,TSLA,buy,stop,fill,1,day,0.0,1,stock,193.85940246582032,516.0,0.0
2023-02-15 10:00:00-05:00,MLTrader,905089836f9045d48a0f9ea62bac8762,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-15 10:00:00-05:00,MLTrader,905089836f9045d48a0f9ea62bac8762,TSLA,buy,market,fill,1,gtc,0.0,1,stock,211.75999450683594,463.0,0.0
2023-02-15 10:30:00-05:00,MLTrader,b95ac74375d442d1b2736102b1ed3c66,TSLA,sell,limit,canceled,1,day,0.0,1,stock,,,
