time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-05-11 11:00:00-04:00,MLTrader,3a68f142e14d4804b5d3601882e5a114,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-11 11:00:00-04:00,MLTrader,3a68f142e14d4804b5d3601882e5a114,SPY,buy,market,fill,1,gtc,0.0,1,stock,411.95001220703125,243.0,0.0
2023-05-19 08:30:00-04:00,MLTrader,995e530883954400a5b220f0ce214b66,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-05-19 08:30:00-04:00,MLTrader,71c03d7aee604763a820370dd696df10,SPY,sell,limit,fill,1,day,0.0,1,stock,420.1890124511719,243.0,0.0
2023-05-30 10:00:00-04:00,MLTrader,641ec93c4e22474b9dfe4e4fbe0b2470,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-30 10:00:00-04:00,MLTrader,641ec93c4e22474b9dfe4e4fbe0b2470,SPY,buy,market,fill,1,gtc,0.0,1,stock,422.0299987792969,242.0,0.0
2023-05-31 08:30:00-04:00,MLTrader,646e582636004be9a8f6519f174fb3f6,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-05-31 08:30:00-04:00,MLTrader,3a7040de1fa5489395720d183c7cd0ec,SPY,sell,stop,fill,1,day,0.0,1,stock,417.8096987915039,242.0,0.0
2023-06-12 10:00:00-04:00,MLTrader,d29c61237b184edeb60ed2a6a2f07ebc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 10:00:00-04:00,MLTrader,d29c61237b184edeb60ed2a6a2f07ebc,SPY,buy,market,fill,1,gtc,0.0,1,stock,430.9200134277344,234.0,0.0
2023-06-15 08:30:00-04:00,MLTrader,8764d31b0b8a492291812d462058e855,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-15 08:30:00-04:00,MLTrader,edbf658e6fd8461ca474c08711301820,SPY,sell,limit,fill,1,day,0.0,1,stock,439.53841369628907,234.0,0.0
2023-06-16 10:00:00-04:00,MLTrader,3a398eedbab848ea99210082c5f4f696,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-16 10:00:00-04:00,MLTrader,3a398eedbab848ea99210082c5f4f696,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.0199890136719,232.0,0.0
2023-06-22 08:30:00-04:00,MLTrader,2388bd6552d04da4a639900cdb27ff4a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-22 08:30:00-04:00,MLTrader,cd7db98dc75c4b808c6bd6de4942c1bd,SPY,buy,limit,fill,1,day,0.0,1,stock,433.95001220703125,232.0,0.0
2023-06-22 10:00:00-04:00,MLTrader,a30d3de9ac534d4c8ec3560143e0673f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-22 10:00:00-04:00,MLTrader,a30d3de9ac534d4c8ec3560143e0673f,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.95001220703125,241.0,0.0
2023-06-30 08:30:00-04:00,MLTrader,fd290d9d093349b1825e0fbd431c0115,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-30 08:30:00-04:00,MLTrader,3ce9f86c3a6045719771cb62b6a0db3b,SPY,buy,stop,fill,1,day,0.0,1,stock,441.44000244140625,241.0,0.0
2023-06-30 10:00:00-04:00,MLTrader,5fe0b225f7374917b23a0f9ab63738fe,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-30 10:00:00-04:00,MLTrader,5fe0b225f7374917b23a0f9ab63738fe,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,233.0,0.0
2023-07-12 08:30:00-04:00,MLTrader,0842916909fe4d2684de88d51f0b4d15,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-12 08:30:00-04:00,MLTrader,fb2084f8e4ae4fee800c869168b47ffa,SPY,buy,stop,fill,1,day,0.0,1,stock,446.3900146484375,233.0,0.0
2023-07-12 10:00:00-04:00,MLTrader,1158e395dbd64fd6b98b9ae738a11aaa,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-12 10:00:00-04:00,MLTrader,1158e395dbd64fd6b98b9ae738a11aaa,SPY,buy,market,fill,1,gtc,0.0,1,stock,446.3900146484375,228.0,0.0
2023-07-19 08:30:00-04:00,MLTrader,96ead2e7a7254abfa775a699821e0607,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-19 08:30:00-04:00,MLTrader,8892fe144163487ca168c7f87b5ef4cc,SPY,sell,limit,fill,1,day,0.0,1,stock,455.31781494140625,228.0,0.0
2023-07-27 10:00:00-04:00,MLTrader,0074626e160c44ffb7c43a8706143a17,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-27 10:00:00-04:00,MLTrader,0074626e160c44ffb7c43a8706143a17,SPY,buy,market,fill,1,gtc,0.0,1,stock,459.0199890136719,226.0,0.0
2023-07-27 10:30:00-04:00,MLTrader,47674953be594b6aabdafe8b9c2e4279,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-07-27 10:30:00-04:00,MLTrader,62cd53aa7a7a4a2f84d38abde2e13880,SPY,sell,stop,fill,1,day,0.0,1,stock,454.42978912353516,226.0,0.0
2023-08-02 10:00:00-04:00,MLTrader,82390f12c92c4567b9cb37fd48f44059,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-02 10:00:00-04:00,MLTrader,82390f12c92c4567b9cb37fd48f44059,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,227.0,0.0
