time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-04-10 09:30:00-04:00,MLTrader,dde0271da9e84e55b3548c6c29795143,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,dde0271da9e84e55b3548c6c29795143,AAPL,sell,market,fill,1,gtc,0.0,1,stock,161.4199981689453,620.0,0.0
2023-04-14 09:30:00-04:00,MLTrader,2402a958430f4671a7ce2d24f1654148,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-04-14 09:30:00-04:00,MLTrader,ee129cea2f7d4f9893c322c1354c2a50,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-04-14 09:30:00-04:00,MLTrader,fefba08317ab421c86e0ee9fe4424bd9,AAPL,buy,market,new,1,day,0.0,1,stock,,,
2023-04-14 09:30:00-04:00,MLTrader,b0e8d7f0523c42c996a85ca589917d2a,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-14 09:30:00-04:00,MLTrader,fefba08317ab421c86e0ee9fe4424bd9,AAPL,buy,market,fill,1,day,0.0,1,stock,164.58999633789062,620.0,0.0
2023-04-14 09:30:00-04:00,MLTrader,b0e8d7f0523c42c996a85ca589917d2a,AAPL,buy,market,fill,1,gtc,0.0,1,stock,164.58999633789062,1216.0,0.0
2023-07-19 09:30:00-04:00,MLTrader,5dbadb6828dc45fca30815f105b643c5,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-19 09:30:00-04:00,MLTrader,c1437a3f793441e1bc786a2cfd830eac,AAPL,sell,limit,fill,1,day,0.0,1,stock,197.50799560546875,1216.0,0.0
2023-08-02 09:30:00-04:00,MLTrader,6c28f4c373be49c89d1b6b8ae0025b3a,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,6c28f4c373be49c89d1b6b8ae0025b3a,AAPL,sell,market,fill,1,gtc,0.0,1,stock,195.0399932861328,709.0,0.0
2023-08-23 09:30:00-04:00,MLTrader,732f670da6f146ec8a0e517ee4e94c49,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-08-23 09:30:00-04:00,MLTrader,1a2beb12f84543a1b7c7fe9bfd941082,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-08-23 09:30:00-04:00,MLTrader,c98380a82f934947bc75106776fc591e,AAPL,buy,market,new,1,day,0.0,1,stock,,,
2023-08-23 09:30:00-04:00,MLTrader,796940f919874238aa646cd67928d995,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-08-23 09:30:00-04:00,MLTrader,c98380a82f934947bc75106776fc591e,AAPL,buy,market,fill,1,day,0.0,1,stock,178.52000427246094,709.0,0.0
2023-08-23 09:30:00-04:00,MLTrader,796940f919874238aa646cd67928d995,AAPL,buy,market,fill,1,gtc,0.0,1,stock,178.52000427246094,1549.0,0.0
2023-09-27 09:30:00-04:00,MLTrader,9bfc0b0e40274883a34396672df0637e,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-09-27 09:30:00-04:00,MLTrader,360220305cdb4b5aa19b376e6c52e392,AAPL,sell,stop,fill,1,day,0.0,1,stock,169.5940040588379,1549.0,0.0
