time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-09 09:30:00-05:00,MLTrader,e2d1082be79b46e289222c0d84c77cd7,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-09 09:30:00-05:00,MLTrader,e2d1082be79b46e289222c0d84c77cd7,AAPL,sell,market,fill,1,gtc,0.0,1,stock,130.47000122070312,383.0,0.0
2023-01-10 09:30:00-05:00,MLTrader,39690e27f8dd4232ab816407a5cb97f6,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,afddcc5b117d41329981c934f551bb66,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,7a18235f86954fdd8b8465265108438e,AAPL,buy,market,new,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,11ea1a0295bb437dafc45a06c69171ed,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,7a18235f86954fdd8b8465265108438e,AAPL,buy,market,fill,1,day,0.0,1,stock,130.25999450683594,383.0,0.0
2023-01-10 09:30:00-05:00,MLTrader,11ea1a0295bb437dafc45a06c69171ed,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.25999450683594,576.0,0.0
2023-01-11 09:30:00-05:00,MLTrader,09c1659d9b0f4111b69a2bff4c6fb804,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-11 09:30:00-05:00,MLTrader,09c1659d9b0f4111b69a2bff4c6fb804,AAPL,buy,market,fill,1,gtc,0.0,1,stock,131.25,95.0,0.0
2023-01-12 09:30:00-05:00,MLTrader,c493db5ebd5f48a3a00f7eb49c10f71c,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,c493db5ebd5f48a3a00f7eb49c10f71c,AAPL,buy,market,fill,1,gtc,0.0,1,stock,133.8800048828125,47.0,0.0
2023-01-13 09:30:00-05:00,MLTrader,418a852a028548cfba3221db80ee6aed,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-13 09:30:00-05:00,MLTrader,418a852a028548cfba3221db80ee6aed,AAPL,buy,market,fill,1,gtc,0.0,1,stock,132.02999877929688,24.0,0.0
2023-01-17 09:30:00-05:00,MLTrader,fc1e27df7a4a466eaa4cc8fa4febf969,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-17 09:30:00-05:00,MLTrader,fc1e27df7a4a466eaa4cc8fa4febf969,AAPL,buy,market,fill,1,gtc,0.0,1,stock,134.8300018310547,12.0,0.0
2023-01-18 09:30:00-05:00,MLTrader,024509f1dc3e49069c31bec090b48534,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-18 09:30:00-05:00,MLTrader,024509f1dc3e49069c31bec090b48534,AAPL,buy,market,fill,1,gtc,0.0,1,stock,136.82000732421875,5.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,5b812583f1c64e0ca09e093d9b1a51fa,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,5b812583f1c64e0ca09e093d9b1a51fa,AAPL,buy,market,fill,1,gtc,0.0,1,stock,134.0800018310547,3.0,0.0
2023-01-20 09:30:00-05:00,MLTrader,9306478b32e341c7be31cc705768bba1,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-20 09:30:00-05:00,MLTrader,9306478b32e341c7be31cc705768bba1,AAPL,buy,market,fill,1,gtc,0.0,1,stock,135.27999877929688,2.0,0.0
2023-01-23 09:30:00-05:00,MLTrader,1adf1a4b47154561bfdfb06ded0041b5,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-23 09:30:00-05:00,MLTrader,1adf1a4b47154561bfdfb06ded0041b5,AAPL,buy,market,fill,1,gtc,0.0,1,stock,138.1199951171875,1.0,0.0
2023-02-03 09:30:00-05:00,MLTrader,eeaef3ca971d40538bfd97ee09927209,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-02-03 09:30:00-05:00,MLTrader,f5d59ae1f5834e48b6ffd3bc555b06dd,AAPL,sell,limit,fill,1,day,0.0,1,stock,156.3119934082031,576.0,0.0
2023-02-06 09:30:00-05:00,MLTrader,bd1673cfb3a7495986785dec9cf2d32a,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 09:30:00-05:00,MLTrader,bd1673cfb3a7495986785dec9cf2d32a,AAPL,buy,market,fill,1,gtc,0.0,1,stock,152.57000732421875,295.0,0.0
2023-02-07 09:30:00-05:00,MLTrader,de3279376cc444cb98aac23e680f113f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-07 09:30:00-05:00,MLTrader,de3279376cc444cb98aac23e680f113f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,150.63999938964844,149.0,0.0
2023-02-08 09:30:00-05:00,MLTrader,ee4b0d9bdc52474f801baeea290bf50d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-08 09:30:00-05:00,MLTrader,ee4b0d9bdc52474f801baeea290bf50d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,153.8800048828125,73.0,0.0
2023-02-09 09:30:00-05:00,MLTrader,aa538bef62e04a0bbf4523d622d198e4,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-09 09:30:00-05:00,MLTrader,aa538bef62e04a0bbf4523d622d198e4,AAPL,buy,market,fill,1,gtc,0.0,1,stock,153.77999877929688,37.0,0.0
2023-02-24 09:30:00-05:00,MLTrader,c5705a2178494301a904a432683da355,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-02-24 09:30:00-05:00,MLTrader,f451b04797be426baad12995477801d0,AAPL,sell,stop,fill,1,day,0.0,1,stock,146.18600463867188,73.0,0.0
