time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-05-11 11:00:00-04:00,MLTrader,009f9debf0ca477189b775c75d1b2def,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-11 11:00:00-04:00,MLTrader,009f9debf0ca477189b775c75d1b2def,AAPL,buy,market,fill,1,gtc,0.0,1,stock,173.85000610351562,575.0,0.0
2023-05-12 08:30:00-04:00,MLTrader,d24cd7c0fc5e42e28777e05e554dc9f5,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-05-12 08:30:00-04:00,MLTrader,7825956e34d3463b82a9799104128abd,AAPL,sell,stop,fill,1,day,0.0,1,stock,172.11150604248047,575.0,0.0
2023-05-12 10:00:00-04:00,MLTrader,25bdb3d7975746c5bf32a1a3cac1c45e,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-12 10:00:00-04:00,MLTrader,25bdb3d7975746c5bf32a1a3cac1c45e,AAPL,buy,market,fill,1,gtc,0.0,1,stock,173.6199951171875,570.0,0.0
2023-05-12 10:30:00-04:00,MLTrader,182d66250e1446e7ac727219a7c68279,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-05-12 10:30:00-04:00,MLTrader,d35f5a35e7d64afc8dc26d65cf57ec1e,AAPL,sell,stop,fill,1,day,0.0,1,stock,171.88379516601563,570.0,0.0
2023-05-12 11:00:00-04:00,MLTrader,7462d4f4100e4763865eea67a6fb306c,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-05-12 11:00:00-04:00,MLTrader,7462d4f4100e4763865eea67a6fb306c,AAPL,sell,market,fill,1,gtc,0.0,1,stock,173.6199951171875,565.0,0.0
2023-05-12 12:00:00-04:00,MLTrader,4f7d0357313e4bf2986f5449de4a8857,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-05-12 12:00:00-04:00,MLTrader,4f7d0357313e4bf2986f5449de4a8857,AAPL,sell,market,fill,1,gtc,0.0,1,stock,173.6199951171875,1130.0,0.0
2023-05-12 13:30:00-04:00,MLTrader,78b8877d526a468787796545ffb009e0,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
