time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-09 09:30:00-05:00,MLTrader,44d2b998362742dd8e804c47f8ef66b6,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-09 09:30:00-05:00,MLTrader,44d2b998362742dd8e804c47f8ef66b6,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.47000122070312,383.0,0.0
2023-01-10 09:30:00-05:00,MLTrader,2d91f671164240c29901bac5ab09aa1d,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,6ff7686e96f240ed8472089162920064,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,f41207f4f8f944a3a30d14f0c1035b4c,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,9ec766e0e9ca47a981691b41d4635f7c,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,f41207f4f8f944a3a30d14f0c1035b4c,AAPL,sell,market,fill,1,day,0.0,1,stock,130.25999450683594,383.0,0.0
2023-01-10 09:30:00-05:00,MLTrader,9ec766e0e9ca47a981691b41d4635f7c,AAPL,sell,market,fill,1,gtc,0.0,1,stock,130.25999450683594,192.0,0.0
2023-01-11 09:30:00-05:00,MLTrader,ef1df30b1eab4cf1ab6ca02c397ca66a,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-11 09:30:00-05:00,MLTrader,ef1df30b1eab4cf1ab6ca02c397ca66a,AAPL,sell,market,fill,1,gtc,0.0,1,stock,131.25,476.0,0.0
2023-01-12 09:30:00-05:00,MLTrader,fd7f604e7be040e5b9af4af633fdbce0,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,97fd6d8c7aa94875ab77d76e8559105a,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,ce74a20ea6834166b15c5386c60e6495,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,f826000034314cefb149a382addfc9e4,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,5ad5835224fd4078b26cd1e9e563caad,AAPL,buy,market,new,1,day,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,4e1b084c7cf44517b3d487f7ebcdc1dd,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,5ad5835224fd4078b26cd1e9e563caad,AAPL,buy,market,fill,1,day,0.0,1,stock,133.8800048828125,668.0,0.0
2023-01-12 09:30:00-05:00,MLTrader,4e1b084c7cf44517b3d487f7ebcdc1dd,AAPL,buy,market,fill,1,gtc,0.0,1,stock,133.8800048828125,700.0,0.0
2023-01-13 09:30:00-05:00,MLTrader,4864e49f751f414bb054bc2c9daa3cd7,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-13 09:30:00-05:00,MLTrader,4864e49f751f414bb054bc2c9daa3cd7,AAPL,buy,market,fill,1,gtc,0.0,1,stock,132.02999877929688,16.0,0.0
2023-01-17 09:30:00-05:00,MLTrader,f7eef59b73af4ddbb07ea015b93cc9f3,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-17 09:30:00-05:00,MLTrader,f7eef59b73af4ddbb07ea015b93cc9f3,AAPL,buy,market,fill,1,gtc,0.0,1,stock,134.8300018310547,8.0,0.0
2023-01-18 09:30:00-05:00,MLTrader,c069ff95c09b437d8831563f3274ada0,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-18 09:30:00-05:00,MLTrader,c069ff95c09b437d8831563f3274ada0,AAPL,buy,market,fill,1,gtc,0.0,1,stock,136.82000732421875,4.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,221aa0e5aaae49e38c859007f43eb6e3,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,221aa0e5aaae49e38c859007f43eb6e3,AAPL,buy,market,fill,1,gtc,0.0,1,stock,134.0800018310547,2.0,0.0
2023-01-20 09:30:00-05:00,MLTrader,b3bd89b28ed84701aba7cb3536e9e618,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-20 09:30:00-05:00,MLTrader,b3bd89b28ed84701aba7cb3536e9e618,AAPL,buy,market,fill,1,gtc,0.0,1,stock,135.27999877929688,1.0,0.0
2023-02-21 09:30:00-05:00,MLTrader,5fcafbfec6bb4504acabaa70c517c4cd,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-21 09:30:00-05:00,MLTrader,5fcafbfec6bb4504acabaa70c517c4cd,AAPL,buy,market,fill,1,gtc,0.0,1,stock,150.1999969482422,1.0,0.0
