time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-04-14 09:30:00-04:00,MLTrader,07dea0e26ca14007801546ea51848167,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-14 09:30:00-04:00,MLTrader,07dea0e26ca14007801546ea51848167,AAPL,sell,market,fill,1,gtc,0.0,1,stock,164.58999633789062,608.0,0.0
2023-04-25 09:30:00-04:00,MLTrader,d8bddc8bd0b54872a69f1d705e9b4e59,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-04-25 09:30:00-04:00,MLTrader,6c492105b8de425897cf178e504f9b5b,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-04-25 09:30:00-04:00,MLTrader,7102d73bbad843508a9fb5f072cd10bb,AAPL,buy,market,new,1,day,0.0,1,stock,,,
2023-04-25 09:30:00-04:00,MLTrader,a7cdf7a00da44b809f48acaf5e9cb60d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-25 09:30:00-04:00,MLTrader,7102d73bbad843508a9fb5f072cd10bb,AAPL,buy,market,fill,1,day,0.0,1,stock,165.19000244140625,608.0,0.0
2023-04-25 09:30:00-04:00,MLTrader,a7cdf7a00da44b809f48acaf5e9cb60d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,165.19000244140625,1211.0,0.0
2023-07-19 09:30:00-04:00,MLTrader,89f76a5822024d70a5f3b2e23e1685ce,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-19 09:30:00-04:00,MLTrader,1dfd9c0dfad445618c451655933c8db8,AAPL,sell,limit,fill,1,day,0.0,1,stock,198.2280029296875,1211.0,0.0
2023-07-20 09:30:00-04:00,MLTrader,88a68819b5164751b21a52658df6727d,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-07-20 09:30:00-04:00,MLTrader,88a68819b5164751b21a52658df6727d,AAPL,sell,market,fill,1,gtc,0.0,1,stock,195.08999633789062,717.0,0.0
2023-07-24 09:30:00-04:00,MLTrader,33e184168f0246159ca9a06a28250b91,AAPL,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-07-24 09:30:00-04:00,MLTrader,2258a6dc16ac4567b3d674756d4ce484,AAPL,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-24 09:30:00-04:00,MLTrader,f23ffb0ece7d4e7db12174a8712c4432,AAPL,buy,market,new,1,day,0.0,1,stock,,,
