datetime,portfolio_value,cash,return
2023-01-09 09:30:00-05:00,100000.0,100000.0,
2023-01-10 09:30:00-05:00,99919.56742858887,50029.9895324707,-0.0008043257141113758
2023-01-11 09:30:00-05:00,100488.8205871582,25020.070587158203,0.005697113920916097
2023-01-12 09:30:00-05:00,102250.92385864258,12551.320587158203,0.01753531647787665
2023-01-13 09:30:00-05:00,102337.87414550781,108543.28408813477,0.0008503618704260862
2023-01-14 09:30:00-05:00,102337.87414550781,162807.61358642578,0.0
2023-01-17 09:30:00-05:00,101055.47274780273,162807.61358642578,-0.012531053712154572
2023-01-18 09:30:00-05:00,98942.0869140625,244244.9346923828,-0.020913125991844805
2023-01-19 09:30:00-05:00,104298.79765319824,366425.20123291016,0.05413986005559379
2023-01-20 09:30:00-05:00,100313.60778808594,549578.4837341309,-0.03820935576231066
2023-01-21 09:30:00-05:00,100313.60778808594,824332.1612548828,0.0
2023-01-23 09:30:00-05:00,71094.9862167358,194436.14185638423,-0.2912727616483991
2023-01-24 09:30:00-05:00,67597.55231781001,291672.61841888423,-0.049193819213407264
2023-01-25 09:30:00-05:00,66068.66749114986,437454.70588226314,-0.02261745838772533
2023-01-26 09:30:00-05:00,56520.03260345454,656115.9849349975,-0.14452591902166623
2023-01-27 09:30:00-05:00,56137.39041595452,855829.1708724975,-0.006770027720695904
2023-01-28 09:30:00-05:00,56137.39041595452,-371767.8605300904,0.0
2023-01-30 09:30:00-05:00,61517.59953765862,-371767.8605300904,0.09584002893328325
2023-01-31 09:30:00-05:00,54762.4303482055,-371767.8605300904,-0.109808725311492
2023-02-01 09:30:00-05:00,58558.47311859124,-371767.8605300904,0.06931837659959039
2023-02-02 09:30:00-05:00,73294.2212265014,-371767.8605300904,0.2516416040778193
2023-02-03 09:30:00-05:00,70693.80582122796,-371767.8605300904,-0.03547913275778403
2023-02-04 09:30:00-05:00,70693.80582122796,-371767.8605300904,0.0
2023-02-06 09:30:00-05:00,84263.89136199944,-371767.8605300904,0.19195579277607178
2023-02-07 09:30:00-05:00,78495.09764556878,-371767.8605300904,-0.06846104094157968
2023-02-08 09:30:00-05:00,88179.47406463616,-371767.8605300904,0.12337555732200678
2023-02-09 09:30:00-05:00,87880.55582122796,-371767.8605300904,-0.0033898846254072357
2023-02-10 09:30:00-05:00,74968.09953765862,-371767.8605300904,-0.14693189139400353
2023-02-11 09:30:00-05:00,74968.09953765862,-371767.8605300904,0.0
2023-02-13 09:30:00-05:00,80109.15034820547,-371080.39053009043,0.06857651243999263
2023-02-14 09:30:00-05:00,83606.27487518301,-371080.39053009043,0.04365449529519161
2023-02-15 09:30:00-05:00,86565.40129425039,-371080.39053009043,0.03539359244847473
2023-02-16 09:30:00-05:00,87760.98305084219,-371080.39053009043,0.01381131189501228
2023-02-17 09:30:00-05:00,84293.77771331777,-371080.39053009043,-0.039507366679288114
2023-02-18 09:30:00-05:00,84293.77771331777,-371080.39053009043,0.0
2023-02-21 09:30:00-05:00,77867.40034820547,-371080.39053009043,-0.07623786167192959
2023-02-22 09:30:00-05:00,73892.02487518301,-371080.39053009043,-0.05105314233229152
2023-02-23 09:30:00-05:00,77538.60852386465,-371080.39053009043,0.0493501653912094
2023-02-24 09:30:00-05:00,68631.40129425039,-371080.39053009043,-0.11487447865243572
2023-02-25 09:30:00-05:00,68631.40129425039,-371080.39053009043,0.0
2023-02-27 09:30:00-05:00,70424.8195376586,-371080.39053009043,0.026131161678006443
2023-02-28 09:30:00-05:00,68452.06859161367,-371080.39053009043,-0.028012154791394628
2023-03-01 09:30:00-05:00,67794.48494293203,-371080.39053009043,-0.009606483225580775
2023-03-02 09:30:00-05:00,60471.44406463613,-371080.39053009043,-0.10801823901251373
2023-03-03 09:30:00-05:00,71411.14940216055,-371080.39053009043,0.180906963720451
2023-03-04 09:30:00-05:00,71411.14940216055,-371080.39053009043,0.0
2023-03-06 09:30:00-05:00,88597.89940216055,-371080.39053009043,0.24067320220839372
2023-03-07 09:30:00-05:00,88328.90034820547,-371080.39053009043,-0.003036178687872093
2023-03-08 09:30:00-05:00,85668.69217254629,-371080.39053009043,-0.030117075670276106
2023-03-09 09:30:00-05:00,87910.44217254629,-371080.39053009043,0.026167669228390533
2023-03-10 09:30:00-05:00,77897.3195376586,-371080.39053009043,-0.11390140223881973
2023-03-11 09:30:00-05:00,77897.3195376586,-371080.39053009043,0.0
2023-03-13 09:30:00-04:00,81095.52582122793,-371080.39053009043,0.04105669235541787
2023-03-14 09:30:00-04:00,80826.52676727285,-371080.39053009043,-0.0033170640578628063
2023-03-15 09:30:00-04:00,83725.86041595449,-371080.39053009043,0.03587106565929532
2023-03-16 09:30:00-04:00,95442.73494293203,-371080.39053009043,0.1399433158258092
2023-03-17 09:30:00-04:00,95442.73494293203,-371080.39053009043,0.0
2023-03-18 09:30:00-04:00,95442.73494293203,-371080.39053009043,0.0
2023-03-20 09:30:00-04:00,99149.11136199941,-371080.39053009043,0.03883351018056569
2023-03-21 09:30:00-04:00,105067.31859161367,-371080.39053009043,0.05968996744717692
2023-03-22 09:30:00-04:00,103662.48494293203,-371080.39053009043,-0.013370795671888147
2023-03-23 09:30:00-04:00,103752.15129425039,-371080.39053009043,0.0008649836184009274
2023-03-24 09:30:00-04:00,103752.15129425039,-371080.39053009043,0.0
2023-03-25 09:30:00-04:00,103752.15129425039,-371080.39053009043,0.0
2023-03-27 09:30:00-04:00,101091.94311859121,-371080.39053009043,-0.0256400290738511
2023-03-28 09:30:00-04:00,105276.52487518301,-371080.39053009043,0.041393820590458485
2023-03-29 09:30:00-04:00,111732.77582122793,-371080.39053009043,0.06132659634899151
2023-03-30 09:30:00-04:00,114452.77676727285,-371080.39053009043,0.02434380535212788
2023-03-31 09:30:00-04:00,114452.77676727285,-371080.39053009043,0.0
2023-04-01 09:30:00-04:00,114452.77676727285,-371080.39053009043,0.0
2023-04-03 09:30:00-04:00,126887.02771331777,-371080.39053009043,0.10864088488939516
2023-04-04 09:30:00-04:00,121327.48588897695,-371080.39053009043,-0.04381489522240034
2023-04-05 09:30:00-04:00,114422.85757781973,-371080.39053009043,-0.05690901991882891
2023-04-06 09:30:00-04:00,114422.85757781973,-371080.39053009043,0.0
2023-04-07 09:30:00-04:00,114422.85757781973,-371080.39053009043,0.0
2023-04-10 09:30:00-04:00,114183.77771331777,-371080.39053009043,-0.002089441476667786
2023-04-11 09:30:00-04:00,110806.19311859121,-371080.39053009043,-0.02958024915944446
2023-04-12 09:30:00-04:00,112031.69406463613,-371080.39053009043,0.011059859666267213
2023-04-13 09:30:00-04:00,120879.10852386465,-371080.39053009043,0.0789724241260159
2023-04-14 09:30:00-04:00,120879.10852386465,-371080.39053009043,0.0
2023-04-15 09:30:00-04:00,120879.10852386465,-371080.39053009043,0.0
2023-04-17 09:30:00-04:00,125392.52771331777,-371080.39053009043,0.03733828983824816
2023-04-18 09:30:00-04:00,124495.81859161367,-371080.39053009043,-0.007151216568137331
2023-04-19 09:30:00-04:00,125362.60852386465,-371080.39053009043,0.006962401967043785
2023-04-20 09:30:00-04:00,122254.06859161367,-371080.39053009043,-0.02479638840363807
2023-04-21 09:30:00-04:00,122254.06859161367,-371080.39053009043,0.0
2023-04-22 09:30:00-04:00,122254.06859161367,-371080.39053009043,0.0
2023-04-24 09:30:00-04:00,122672.52676727285,-371080.39053009043,0.003422856846237332
2023-04-25 09:30:00-04:00,116305.94217254629,-371080.39053009043,-0.051899025499041684
2023-04-26 09:30:00-04:00,122672.52676727285,-371080.39053009043,0.054739976959056635
2023-04-27 09:30:00-04:00,132536.23588897695,-371080.39053009043,0.0804068309477064
2023-04-28 09:30:00-04:00,132536.23588897695,-371080.39053009043,0.0
2023-04-29 09:30:00-04:00,132536.23588897695,-371080.39053009043,0.0
2023-05-01 09:30:00-04:00,137318.60852386465,-371080.39053009043,0.03608351031557744
2023-05-02 09:30:00-04:00,135555.10946990957,-371080.39053009043,-0.012842389483203931
2023-05-03 09:30:00-04:00,121775.81764556875,-371080.39053009043,-0.10165084797043034
2023-05-04 09:30:00-04:00,139978.81669952383,-371080.39053009043,0.14947958803229167
2023-05-05 09:30:00-04:00,142405.91060516343,142405.91060516343,0.01733900859334714
2023-05-06 09:30:00-04:00,142405.91060516343,142405.91060516343,0.0
2023-05-08 09:30:00-04:00,142405.91060516343,142405.91060516343,0.0
2023-05-09 09:30:00-04:00,142393.5811068724,71282.35935089097,-8.657996173488947e-05
2023-05-10 09:30:00-04:00,142905.69223663316,35640.238470764016,0.003596448138883268
2023-05-11 09:30:00-04:00,142740.0843264769,17733.687842101906,-0.0011588615370339284
2023-05-12 09:30:00-04:00,142740.0843264769,8879.068091125344,0.0
2023-05-13 09:30:00-04:00,142740.0843264769,4364.948218078469,0.0
2023-05-15 09:30:00-04:00,141440.98259613023,4364.948218078469,-0.009101169699293088
2023-05-16 09:30:00-04:00,141214.18358489976,2129.078146667336,-0.001603488657018648
2023-05-17 09:30:00-04:00,142266.81810638413,1098.818106384133,0.007454169933656329
2023-05-18 09:30:00-04:00,145043.2276065062,579.818106384133,0.019515509920563057
2023-05-19 09:30:00-04:00,145043.2276065062,227.0381076048361,0.0
2023-05-20 09:30:00-04:00,145043.2276065062,50.648108215187676,0.0
2023-05-22 09:30:00-04:00,142363.51212188706,50.648108215187676,-0.018475288566309755
2023-05-23 09:30:00-04:00,140686.62509796128,50.648108215187676,-0.011778910192171144
2023-05-24 09:30:00-04:00,141771.6711184691,50.648108215187676,0.007712503016916505
2023-05-25 09:30:00-04:00,142519.694128723,50.648108215187676,0.005276251625960127
2023-05-26 09:30:00-04:00,142519.694128723,50.648108215187676,0.0
2023-05-27 09:30:00-04:00,142519.694128723,50.648108215187676,0.0
2023-05-30 09:30:00-04:00,145815.90961334214,50.648108215187676,0.023128140323133373
2023-05-31 09:30:00-04:00,146120.04559967027,50.648108215187676,0.0020857531056426293
2023-06-01 09:30:00-04:00,148857.30710479722,50.648108215187676,0.018732963666233227
2023-06-02 09:30:00-04:00,148857.30710479722,50.648108215187676,0.0
2023-06-03 09:30:00-04:00,148857.30710479722,50.648108215187676,0.0
2023-06-05 09:30:00-04:00,147985.98911163316,50.648108215187676,-0.005853377372671664
2023-06-06 09:30:00-04:00,146728.33011505113,50.648108215187676,-0.008498500460292324
2023-06-07 09:30:00-04:00,146284.44309112534,50.648108215187676,-0.0030252305303122284
2023-06-08 09:30:00-04:00,149243.6481082152,50.648108215187676,0.020229116333624564
