2024-05-31 22:33:22,246: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-05-31 22:33:22,446: alpaca.trading.stream: INFO: connected to: BaseURL.TRADING_STREAM_PAPER
2024-05-31 22:33:22,887: root: INFO: Current backtesting datetime 2023-02-13 08:30:00-05:00
2024-05-31 22:33:22,887: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-31 22:33:22,888: root: INFO: Current backtesting datetime 2023-02-13 09:30:00-05:00
2024-05-31 22:33:22,888: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-31 22:33:22,890: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-31 22:33:22[0m
2024-05-31 22:33:22,891: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:23,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:24,286: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-31 22:33:24[0m
2024-05-31 22:33:24,288: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-05-31 22:33:24,289: root: INFO: Current backtesting datetime 2023-02-13 10:00:00-05:00
2024-05-31 22:33:24,289: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-31 22:33:24[0m
2024-05-31 22:33:24,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:24,291: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:25,198: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-31 22:33:25[0m
2024-05-31 22:33:25,199: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-05-31 22:33:25,200: root: INFO: Current backtesting datetime 2023-02-13 10:30:00-05:00
2024-05-31 22:33:25,200: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-31 22:33:25[0m
2024-05-31 22:33:25,200: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:25,201: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:26,115: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-31 22:33:26[0m
2024-05-31 22:33:26,116: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-05-31 22:33:26,117: root: INFO: Current backtesting datetime 2023-02-13 11:00:00-05:00
2024-05-31 22:33:26,117: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-31 22:33:26[0m
2024-05-31 22:33:26,117: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:26,118: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:27,034: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-31 22:33:27[0m
2024-05-31 22:33:27,035: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-05-31 22:33:27,036: root: INFO: Current backtesting datetime 2023-02-13 11:30:00-05:00
2024-05-31 22:33:27,036: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-31 22:33:27[0m
2024-05-31 22:33:27,037: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:27,037: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:27,946: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-31 22:33:27[0m
2024-05-31 22:33:27,947: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-05-31 22:33:27,947: root: INFO: Current backtesting datetime 2023-02-13 12:00:00-05:00
2024-05-31 22:33:27,947: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-31 22:33:27[0m
2024-05-31 22:33:27,949: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:27,949: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,858: asyncio: INFO: [MLTrader] [32mNew order was created: market order of | 245.0 SPY sell | at price $396.458401184082 of class bracket with status new[0m
2024-05-31 22:33:28,861: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-31 22:33:28[0m
2024-05-31 22:33:28,861: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-31 22:33:28,861: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,862: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,862: root: INFO: market order of | 245.0 SPY sell | at price $396.458401184082 of class bracket with status new was sent to broker backtesting
2024-05-31 22:33:28,862: root: INFO: market order of | 245.0 SPY sell | at price $396.458401184082 of class bracket with status new was sent to broker backtesting
2024-05-31 22:33:28,862: asyncio: INFO: [MLTrader] [32mOrder was filled: market order of | 245.0 SPY sell | at price $408.72 of class bracket with status fill[0m
2024-05-31 22:33:28,864: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-05-31 22:33:28,866: root: INFO: Current backtesting datetime 2023-02-13 12:30:00-05:00
2024-05-31 22:33:28,867: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-31 22:33:28[0m
2024-05-31 22:33:28,867: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,868: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,868: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-31 22:33:28[0m
2024-05-31 22:33:28,868: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-31 22:33:28,868: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,869: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,869: asyncio: INFO: [MLTrader] [32mOrder was canceled: limit order of | 245.0 SPY buy | at price $396.458401184082 with status canceled[0m
2024-05-31 22:33:28,872: root: INFO: Position MLTrader Position: 0.0 shares of SPY (2 orders) liquidated
2024-05-31 22:33:28,872: asyncio: INFO: [MLTrader] [32mOrder was filled: stop order of | 245.0 SPY buy | at price $412.81 with status fill[0m
2024-05-31 22:33:28,874: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-05-31 22:33:28,876: root: INFO: Current backtesting datetime 2023-02-13 13:00:00-05:00
2024-05-31 22:33:28,876: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-31 22:33:28[0m
2024-05-31 22:33:28,876: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,877: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,877: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-31 22:33:28[0m
2024-05-31 22:33:28,879: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-05-31 22:33:28,879: root: INFO: Current backtesting datetime 2023-02-13 13:30:00-05:00
2024-05-31 22:33:28,880: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-31 22:33:28[0m
2024-05-31 22:33:28,880: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,881: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,881: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-31 22:33:28[0m
2024-05-31 22:33:28,882: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-05-31 22:33:28,882: root: INFO: Current backtesting datetime 2023-02-13 14:00:00-05:00
2024-05-31 22:33:28,884: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-31 22:33:28[0m
2024-05-31 22:33:28,884: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,885: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,885: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-31 22:33:28[0m
2024-05-31 22:33:28,886: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-05-31 22:33:28,887: root: INFO: Current backtesting datetime 2023-02-13 14:30:00-05:00
2024-05-31 22:33:28,888: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-31 22:33:28[0m
2024-05-31 22:33:28,888: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,888: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-31 22:33:28,889: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-31 22:33:28[0m
2024-05-31 22:33:28,890: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-05-31 22:33:28,890: root: INFO: Current backtesting datetime 2023-02-13 15:00:00-05:00
