time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-02-13 10:00:00-05:00,MLTrader,34841e5bd092487cb5f6b5795eb6537b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-13 10:00:00-05:00,MLTrader,34841e5bd092487cb5f6b5795eb6537b,SPY,buy,market,fill,1,gtc,0.0,1,stock,408.7200012207031,245.0,0.0
2023-02-17 08:30:00-05:00,MLTrader,20b12de2221849e3b16126d0baa3039f,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-02-17 08:30:00-05:00,MLTrader,0e37a759e31c4155995f6e6098b2ec29,SPY,sell,stop,fill,1,day,0.0,1,stock,404.63280120849606,245.0,0.0
2023-02-22 10:00:00-05:00,MLTrader,df113345534d413e8fec4f9294cba566,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-22 10:00:00-05:00,MLTrader,df113345534d413e8fec4f9294cba566,SPY,buy,market,fill,1,gtc,0.0,1,stock,399.5199890136719,248.0,0.0
2023-02-24 08:30:00-05:00,MLTrader,7161cbe48ba44dbb8ad309eec6ecfb01,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-02-24 08:30:00-05:00,MLTrader,c1b43ce272154259b3351648e1c6e249,SPY,sell,stop,fill,1,day,0.0,1,stock,395.4200134277344,248.0,0.0
2023-02-24 10:00:00-05:00,MLTrader,587383c46c9146ee86a820b07620c3f6,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-24 10:00:00-05:00,MLTrader,587383c46c9146ee86a820b07620c3f6,SPY,buy,market,fill,1,gtc,0.0,1,stock,395.4200134277344,248.0,0.0
2023-03-03 08:30:00-05:00,MLTrader,73d19fc6c1874e01ad6ef3c5e5a448f4,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-03-03 08:30:00-05:00,MLTrader,b4f31eaaf79849f79a12875a081d0971,SPY,sell,limit,fill,1,day,0.0,1,stock,403.3284136962891,248.0,0.0
2023-03-06 10:00:00-05:00,MLTrader,ec470010d9904ecaa4353da61ff19587,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-06 10:00:00-05:00,MLTrader,ec470010d9904ecaa4353da61ff19587,SPY,buy,market,fill,1,gtc,0.0,1,stock,405.04998779296875,247.0,0.0
2023-03-07 08:30:00-05:00,MLTrader,49445d76e12c4a3a8b5fe3ddba30b743,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-03-07 08:30:00-05:00,MLTrader,55515de488ed4e979ea8e0ec6887fb22,SPY,sell,stop,fill,1,day,0.0,1,stock,400.9994879150391,247.0,0.0
2023-03-08 10:30:00-05:00,MLTrader,5cd4252c51924f1985a644ff5517b0a4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-08 10:30:00-05:00,MLTrader,5cd4252c51924f1985a644ff5517b0a4,SPY,buy,market,fill,1,gtc,0.0,1,stock,398.3900146484375,248.0,0.0
2023-03-09 08:30:00-05:00,MLTrader,13ae6abdc0d6438b99803e80febcb0c8,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-03-09 08:30:00-05:00,MLTrader,ca0afbd0c7694573898d3dc19bbfe818,SPY,sell,stop,fill,1,day,0.0,1,stock,394.40611450195314,248.0,0.0
2023-03-10 12:00:00-05:00,MLTrader,d14ac1382fa64c728234d4c9103a12f6,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-10 12:00:00-05:00,MLTrader,d14ac1382fa64c728234d4c9103a12f6,SPY,buy,market,fill,1,gtc,0.0,1,stock,390.989990234375,251.0,0.0
2023-03-10 12:30:00-05:00,MLTrader,c0246e2da86649b391c86e33bc03f0d5,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-03-10 12:30:00-05:00,MLTrader,eb4529d84cdd4cb2838f80d4a1f19e1e,SPY,sell,stop,fill,1,day,0.0,1,stock,387.08009033203126,251.0,0.0
2023-03-14 12:00:00-04:00,MLTrader,977ddb63459e42e9b98c38ce4ec77e10,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-14 12:00:00-04:00,MLTrader,977ddb63459e42e9b98c38ce4ec77e10,SPY,buy,market,fill,1,gtc,0.0,1,stock,385.8900146484375,251.0,0.0
2023-03-15 08:30:00-04:00,MLTrader,03966df5a9444df489344c62b481453b,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-03-15 08:30:00-04:00,MLTrader,88061882c212461e9b4c9bec10f541ff,SPY,sell,limit,fill,1,day,0.0,1,stock,393.6078149414063,251.0,0.0
2023-03-20 15:00:00-04:00,MLTrader,f6db239af9194041b41c9a72f9a8c479,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-20 15:00:00-04:00,MLTrader,f6db239af9194041b41c9a72f9a8c479,SPY,buy,market,fill,1,gtc,0.0,1,stock,397.239990234375,249.0,0.0
2023-03-21 08:30:00-04:00,MLTrader,14de1fdc98cb4f92b6781bcdcb0f66b3,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-03-21 08:30:00-04:00,MLTrader,6da5c0808a944ebc9edfdcff1cd76918,SPY,sell,stop,fill,1,day,0.0,1,stock,393.26759033203126,249.0,0.0
2023-03-23 12:30:00-04:00,MLTrader,9d88ec6b18004ecebee8d607456b8e21,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-23 12:30:00-04:00,MLTrader,9d88ec6b18004ecebee8d607456b8e21,SPY,buy,market,fill,1,gtc,0.0,1,stock,391.8399963378906,250.0,0.0
2023-03-28 08:30:00-04:00,MLTrader,789cf66da0974ce280749bbf3198ac3d,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-03-28 08:30:00-04:00,MLTrader,19f631e7f64542bd8ac34b6b40005808,SPY,sell,limit,fill,1,day,0.0,1,stock,399.92999267578125,250.0,0.0
2023-03-28 14:00:00-04:00,MLTrader,1fca50164aac4bdd993496d5f268c3dc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-28 14:00:00-04:00,MLTrader,1fca50164aac4bdd993496d5f268c3dc,SPY,buy,market,fill,1,gtc,0.0,1,stock,399.92999267578125,250.0,0.0
2023-03-30 08:30:00-04:00,MLTrader,c505cb245c964d68b531f0a2188b3ccb,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-03-30 08:30:00-04:00,MLTrader,a3b6507aaff346c38544e3257faaf5c2,SPY,sell,limit,fill,1,day,0.0,1,stock,407.9285925292969,250.0,0.0
