datetime,portfolio_value,cash,return
2023-02-01 11:00:00-05:00,100000.0,100000.0,
2023-02-01 11:30:00-05:00,100000.0,-86.86788940429688,0.0
2023-02-01 12:00:00-05:00,100000.0,-86.86788940429688,0.0
2023-02-01 12:30:00-05:00,100000.0,-86.86788940429688,0.0
2023-02-01 13:00:00-05:00,100000.0,-86.86788940429688,0.0
2023-02-01 13:30:00-05:00,100000.0,-86.86788940429688,0.0
2023-02-01 14:00:00-05:00,100000.0,-86.86788940429688,0.0
2023-02-01 14:30:00-05:00,100000.0,-86.86788940429688,0.0
2023-02-01 15:00:00-05:00,100000.0,-86.86788940429688,0.0
2023-02-01 15:30:00-05:00,100000.0,-86.86788940429688,0.0
2023-02-01 16:00:00-05:00,100000.0,-86.86788940429688,0.0
2023-02-02 09:30:00-05:00,102383.54849243164,-86.86788940429688,0.023835484924316308
2023-02-02 10:00:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 10:30:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 11:00:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 11:30:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 12:00:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 12:30:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 13:00:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 13:30:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 14:00:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 14:30:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 15:00:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 15:30:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-02 16:00:00-05:00,102383.54849243164,-86.86788940429688,0.0
2023-02-03 09:30:00-05:00,101575.86120605469,-86.86788940429688,-0.00788883857094147
2023-02-03 10:00:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 10:30:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 11:00:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 11:30:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 12:00:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 12:30:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 13:00:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 13:30:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 14:00:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 14:30:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 15:00:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 15:30:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-03 16:00:00-05:00,101575.86120605469,-86.86788940429688,0.0
2023-02-06 09:30:00-05:00,101131.2642211914,-86.86788940429688,-0.004376994490466357
2023-02-06 10:00:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 10:30:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 11:00:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 11:30:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 12:00:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 12:30:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 13:00:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 13:30:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 14:00:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 14:30:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 15:00:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 15:30:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-06 16:00:00-05:00,101131.2642211914,-86.86788940429688,0.0
2023-02-07 09:30:00-05:00,100904.02090454102,-86.86788940429688,-0.002247013506657791
2023-02-07 10:00:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 10:30:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 11:00:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 11:30:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 12:00:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 12:30:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 13:00:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 13:30:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 14:00:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 14:30:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 15:00:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 15:30:00-05:00,100904.02090454102,-86.86788940429688,0.0
2023-02-07 16:00:00-05:00,100904.02090454102,-86.86788940429688,0.0
