time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-07-03 10:00:00-04:00,MLTrader,5db20718eaa647d2bfefea0cea53d01b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-03 10:00:00-04:00,MLTrader,5db20718eaa647d2bfefea0cea53d01b,SPY,buy,market,fill,1,gtc,0.0,1,stock,442.9200134277344,226.0,0.0
2023-07-06 08:30:00-04:00,MLTrader,7784316eb41c47b6918e566a490dda58,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-07-06 08:30:00-04:00,MLTrader,366445735b114737b48604d8cb203cfe,SPY,sell,stop,fill,1,day,0.0,1,stock,438.49081329345705,226.0,0.0
2023-07-10 10:00:00-04:00,MLTrader,ac4679c3f837466f9b91ea7b950e0712,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-10 10:00:00-04:00,MLTrader,ac4679c3f837466f9b91ea7b950e0712,SPY,buy,market,fill,1,gtc,0.0,1,stock,438.17999267578125,226.0,0.0
2023-07-12 08:30:00-04:00,MLTrader,2d2e08cb4563437bbd2fe324adca3343,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-12 08:30:00-04:00,MLTrader,2bb0764f1d44495ba84b0d3205b6aa02,SPY,sell,limit,fill,1,day,0.0,1,stock,446.9435925292969,226.0,0.0
2023-07-13 10:00:00-04:00,MLTrader,958e469ce2434593a8f2b2a376e033ed,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-13 10:00:00-04:00,MLTrader,958e469ce2434593a8f2b2a376e033ed,SPY,buy,market,fill,1,gtc,0.0,1,stock,447.8999938964844,225.0,0.0
2023-07-26 08:30:00-04:00,MLTrader,10b1fa135dfe439180c4c32351bdd721,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-26 08:30:00-04:00,MLTrader,1fd5d7a66e9041ae93650d50daf5dce7,SPY,sell,limit,fill,1,day,0.0,1,stock,456.85799377441407,225.0,0.0
2023-07-27 10:00:00-04:00,MLTrader,244cae5f979c48129f5f3cdab25bda67,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-27 10:00:00-04:00,MLTrader,244cae5f979c48129f5f3cdab25bda67,SPY,buy,market,fill,1,gtc,0.0,1,stock,459.0199890136719,224.0,0.0
2023-07-27 10:30:00-04:00,MLTrader,344371c171be46979c43e00beec1df53,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
