2024-06-01 00:34:18,150: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-06-01 00:34:18,358: alpaca.trading.stream: INFO: connected to: BaseURL.TRADING_STREAM_PAPER
2024-06-01 00:34:18,880: root: INFO: Current backtesting datetime 2023-01-30 08:30:00-05:00
2024-06-01 00:34:18,880: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-06-01 00:34:18,882: root: INFO: Current backtesting datetime 2023-01-30 09:30:00-05:00
2024-06-01 00:34:18,882: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-06-01 00:34:18,884: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-01 00:34:18[0m
2024-06-01 00:34:18,885: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,356: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,357: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-01 00:34:19[0m
2024-06-01 00:34:19,358: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-06-01 00:34:19,359: root: INFO: Current backtesting datetime 2023-01-30 10:00:00-05:00
2024-06-01 00:34:19,359: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-01 00:34:19[0m
2024-06-01 00:34:19,359: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,360: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,363: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-01 00:34:19[0m
2024-06-01 00:34:19,364: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-06-01 00:34:19,364: root: INFO: Current backtesting datetime 2023-01-30 10:30:00-05:00
2024-06-01 00:34:19,365: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-01 00:34:19[0m
2024-06-01 00:34:19,366: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,366: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,369: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-01 00:34:19[0m
2024-06-01 00:34:19,370: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-06-01 00:34:19,371: root: INFO: Current backtesting datetime 2023-01-30 11:00:00-05:00
2024-06-01 00:34:19,371: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-01 00:34:19[0m
2024-06-01 00:34:19,371: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,375: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-01 00:34:19[0m
2024-06-01 00:34:19,375: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-06-01 00:34:19,376: root: INFO: Current backtesting datetime 2023-01-30 11:30:00-05:00
2024-06-01 00:34:19,376: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-01 00:34:19[0m
2024-06-01 00:34:19,376: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,377: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,380: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-01 00:34:19[0m
2024-06-01 00:34:19,380: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
2024-06-01 00:34:19,382: root: INFO: Current backtesting datetime 2023-01-30 12:00:00-05:00
2024-06-01 00:34:19,382: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-06-01 00:34:19[0m
2024-06-01 00:34:19,382: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,383: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-01 00:34:19,385: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-06-01 00:34:19[0m
2024-06-01 00:34:19,386: asyncio: INFO: [MLTrader] [34mSleeping for 1800 seconds[0m
