time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-07-03 10:00:00-04:00,MLTrader,d046dc2e02ab45f5934343dfd3d59303,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-03 10:00:00-04:00,MLTrader,d046dc2e02ab45f5934343dfd3d59303,SPY,buy,market,fill,1,gtc,0.0,1,stock,442.9200134277344,226.0,0.0
2023-07-06 08:30:00-04:00,MLTrader,ae062725de7c4e3d8a6b4fa1e7cf9957,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-07-06 08:30:00-04:00,MLTrader,6f3cdca99c29403184815700a008722b,SPY,sell,stop,fill,1,day,0.0,1,stock,438.49081329345705,226.0,0.0
2023-07-10 10:00:00-04:00,MLTrader,3ed90f99ffbc4991a6804ff4f9398b5b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-10 10:00:00-04:00,MLTrader,3ed90f99ffbc4991a6804ff4f9398b5b,SPY,buy,market,fill,1,gtc,0.0,1,stock,438.17999267578125,226.0,0.0
2023-07-12 08:30:00-04:00,MLTrader,490fcd6d808c4b04bf6ea615290c2b99,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-12 08:30:00-04:00,MLTrader,c04e4533dc2e44359833773fef1a97a7,SPY,sell,limit,fill,1,day,0.0,1,stock,446.9435925292969,226.0,0.0
2023-07-13 10:00:00-04:00,MLTrader,fddab06b2ca54a5da3ccd517d3ac0122,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-13 10:00:00-04:00,MLTrader,fddab06b2ca54a5da3ccd517d3ac0122,SPY,buy,market,fill,1,gtc,0.0,1,stock,447.8999938964844,225.0,0.0
2023-07-26 08:30:00-04:00,MLTrader,b37bb88c532f4dd988d3e5a1286244e6,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-26 08:30:00-04:00,MLTrader,3a4943dbde834c31a8a57a10fbccf65f,SPY,sell,limit,fill,1,day,0.0,1,stock,456.85799377441407,225.0,0.0
2023-07-27 10:00:00-04:00,MLTrader,17988f358ec64a7faeed7f6aa72f836c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-27 10:00:00-04:00,MLTrader,17988f358ec64a7faeed7f6aa72f836c,SPY,buy,market,fill,1,gtc,0.0,1,stock,459.0199890136719,224.0,0.0
2023-07-27 10:30:00-04:00,MLTrader,e25b3efee1d948cea2c09e4a3bfc60a0,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-07-27 10:30:00-04:00,MLTrader,c5cc9172562a47a38d49b05c57f658aa,SPY,sell,stop,fill,1,day,0.0,1,stock,454.42978912353516,224.0,0.0
2023-08-02 10:00:00-04:00,MLTrader,8fb7d93097b847d8a46a43c872355f67,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-08-02 10:00:00-04:00,MLTrader,8fb7d93097b847d8a46a43c872355f67,SPY,buy,market,fill,1,gtc,0.0,1,stock,453.25,225.0,0.0
2023-08-03 08:30:00-04:00,MLTrader,8748ebde10e04a6e98b5b7517d3eb7fc,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-08-03 08:30:00-04:00,MLTrader,9c6e9c8e8719451d85da741baf16629a,SPY,sell,stop,fill,1,day,0.0,1,stock,448.0400085449219,225.0,0.0
2023-08-03 10:00:00-04:00,MLTrader,9fa410634c614eb4955ed826da30486f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-08-03 10:00:00-04:00,MLTrader,9fa410634c614eb4955ed826da30486f,SPY,buy,market,fill,1,gtc,0.0,1,stock,448.0400085449219,225.0,0.0
2023-08-11 08:30:00-04:00,MLTrader,8e4826628f8e4c298976c2e9ef394215,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-08-11 08:30:00-04:00,MLTrader,cf7cae1f6346408c9aff976d9591f628,SPY,sell,stop,fill,1,day,0.0,1,stock,443.55960845947266,225.0,0.0
2023-08-16 10:00:00-04:00,MLTrader,e93e7493c37b41999bdfafa9a87ecea5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
